List ID,PGO Generic Product ID,PNO Current Drug Status,PNO Qty Maximum,PNO Days Supply Minimum,PNO Qty Minimum,PNO Days Supply Maximum,PNO Period Qty Days,PNO Period Qty Maximum,RSTNDCLST,SMART_PA_SCH,Status
CMKCMPTPEB,6.80E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,6.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,6.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,6.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,6.92E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,6.92E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.22E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.26E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.31E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.32E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.32E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.33E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.51E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.51E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.51E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.51E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.51E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.71E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.72E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.72E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.91E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.94E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.97E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.97E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.97E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.97E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.97E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.98E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.98E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.98E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.98E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.99E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.99E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,7.99E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.04E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.04E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.04E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.14E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.14E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.21E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.21E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.22E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.23E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.23E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.32E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.64E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.81E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,8.84E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,25,1,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.01E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,25,1,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.02E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.03E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.05E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.06E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.07E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.07E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.08E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.08E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.08E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.08E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.08E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.09E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.10E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.20E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.20E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.20E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.20E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.20E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.21E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.21E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.23E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.23E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.24E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.30E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.30E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.42E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.42E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.55E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.61E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.62E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
CMKCMPTPEB,9.63E+13,a,0,0,0,0,0,0,,,P
